timestamp,actor,action,target_type,target_id,ip_address
2025-05-25 19:57:25,zaid,SUBMIT_REPRESENTMENT,merchant,PXXXXXXX,205.146.191.12
2025-06-16 14:57:30,hashem,VIEW_TXN,user,PXXXXXXX,132.233.25.90
2025-07-10 04:01:00,hashem,VIEW_TXN,payout,CB000007,215.230.183.45
2025-08-14 01:55:18,ops_2,CHANGE_ROLE,user,C003656,4.25.53.220
2025-07-23 20:55:08,finance_1,SUBMIT_REPRESENTMENT,api_key,T0007921,136.161.132.24
2025-06-27 09:40:50,ops_2,SUBMIT_REPRESENTMENT,txn,T0005888,97.241.160.53
2025-08-10 04:07:03,ops_2,VIEW_PII,api_key,CB000051,103.34.211.34
2025-07-15 19:49:00,ops_1,EXPORT_CSV,user,C005462,241.231.183.96
2025-06-17 18:26:39,hashem,LOGIN,chargeback,T0009297,218.250.225.132
2025-05-30 07:59:29,finance_1,CREATE_PAYOUT,chargeback,T0006614,242.199.221.153
2025-05-16 16:02:43,ops_1,CLOSE_CHARGEBACK,user,CB000016,165.105.170.48
2025-07-06 23:22:01,omar,LOGIN,customer,T0005194,241.217.121.197
2025-05-14 13:11:54,ops_1,VIEW_PII,payout,M00059,179.240.10.64
2025-05-26 05:06:38,hashem,EXPORT_CSV,api_key,C002575,107.139.203.172
2025-06-23 10:56:36,zaid,CHANGE_ROLE,user,C006138,173.31.60.46
2025-08-08 06:11:02,finance_1,SUBMIT_REPRESENTMENT,payout,M00085,15.77.211.142
2025-06-04 05:36:00,zaid,LOGIN,txn,CB000001,236.121.143.61
2025-05-25 11:31:48,ops_1,VIEW_PII,chargeback,M00039,123.201.232.83
2025-08-19 06:45:37,risk_analyst_1,CHANGE_ROLE,chargeback,C000665,112.22.4.180
2025-07-19 18:10:43,ops_1,LOGIN,api_key,CB000012,119.238.116.176
2025-06-10 17:51:42,risk_analyst_1,SUBMIT_REPRESENTMENT,user,M00061,149.36.243.103
2025-05-08 05:34:40,finance_1,CLOSE_CHARGEBACK,txn,CB000051,44.106.87.209
2025-07-04 22:38:30,support_1,LOGIN,customer,M00095,182.70.243.225
2025-08-24 21:57:47,finance_1,LOGIN,api_key,PXXXXXXX,35.248.39.194
2025-05-03 06:59:57,ops_2,CREATE_PAYOUT,payout,C001898,174.122.112.45
2025-05-21 19:20:29,ops_1,ISSUE_REFUND,merchant,C005781,207.229.3.178
2025-07-07 19:19:00,zaid,ISSUE_REFUND,customer,PXXXXXXX,1.10.40.72
2025-07-15 00:46:29,omar,LOGIN,merchant,PXXXXXXX,169.5.39.248
2025-07-29 18:33:08,ops_2,CLOSE_CHARGEBACK,user,C001237,41.161.191.162
2025-07-19 13:02:50,finance_1,CREATE_PAYOUT,chargeback,PXXXXXXX,69.39.206.157
2025-07-14 13:31:35,omar,ISSUE_REFUND,txn,C002319,246.179.64.78
2025-05-22 20:07:49,finance_1,UPDATE_MERCHANT,merchant,M00077,13.59.18.8
2025-07-03 14:21:27,hashem,CREATE_PAYOUT,txn,C005324,232.89.133.91
2025-05-08 17:44:55,ops_1,CLOSE_CHARGEBACK,chargeback,C004141,43.102.35.243
2025-07-08 11:15:36,support_1,CHANGE_ROLE,api_key,CB000035,78.172.105.122
2025-07-01 09:23:19,risk_analyst_1,EXPORT_CSV,customer,CB000009,15.243.91.199
2025-05-27 13:48:22,omar,ISSUE_REFUND,user,C007200,107.70.22.130
2025-08-25 15:15:55,risk_analyst_1,EXPORT_CSV,user,PXXXXXXX,2.27.176.117
2025-06-17 17:54:34,zaid,SUBMIT_REPRESENTMENT,customer,M00069,243.31.244.67
2025-07-06 07:49:23,support_1,ISSUE_REFUND,chargeback,C006775,133.251.171.113
2025-07-26 18:16:31,risk_analyst_1,VIEW_TXN,chargeback,C006258,15.219.83.89
2025-05-05 19:36:21,ops_2,LOGIN,api_key,T0001024,176.101.103.225
2025-08-06 23:14:41,support_1,VIEW_TXN,txn,PXXXXXXX,241.44.198.178
2025-07-01 16:27:09,support_1,VIEW_TXN,payout,C003314,237.213.12.14
2025-05-26 12:43:54,ops_1,EXPORT_CSV,chargeback,C005229,175.100.185.234
2025-05-11 05:33:23,zaid,VIEW_TXN,payout,M00111,166.214.162.174
2025-08-06 12:57:31,ops_1,CHANGE_ROLE,payout,PXXXXXXX,2.57.20.145
2025-05-17 15:42:50,hashem,LOGIN,api_key,M00059,172.25.154.104
2025-05-11 12:03:29,support_1,EXPORT_CSV,chargeback,PXXXXXXX,122.217.209.95
2025-06-29 01:22:30,ops_2,EXPORT_CSV,merchant,T0008848,20.151.252.116
2025-08-16 04:52:48,ops_2,VIEW_TXN,txn,C000754,235.85.220.156
2025-08-10 10:15:04,risk_analyst_1,VIEW_TXN,user,M00055,123.57.151.19
2025-08-01 13:52:59,support_1,ISSUE_REFUND,txn,M00075,39.96.228.167
2025-07-02 22:11:53,risk_analyst_1,CLOSE_CHARGEBACK,customer,M00008,154.243.185.199
2025-07-16 07:48:32,omar,CLOSE_CHARGEBACK,payout,C007982,53.190.140.202
2025-06-28 18:40:24,ops_1,VIEW_TXN,customer,PXXXXXXX,187.91.103.5
2025-05-25 17:18:02,risk_analyst_1,CREATE_PAYOUT,api_key,T0002102,29.137.177.176
2025-06-28 18:42:36,ops_2,EXPORT_CSV,api_key,T0004111,172.90.165.88
2025-06-15 23:10:27,zaid,ISSUE_REFUND,chargeback,T0005977,52.230.45.192
2025-06-13 22:17:15,finance_1,UPDATE_MERCHANT,api_key,C007077,3.183.107.203
2025-06-13 06:17:33,ops_2,VIEW_TXN,merchant,C001037,99.21.94.131
2025-06-05 18:28:45,support_1,VIEW_TXN,merchant,PXXXXXXX,173.29.182.188
2025-08-15 16:32:18,ops_1,SUBMIT_REPRESENTMENT,customer,T0003694,91.1.248.51
2025-08-19 22:36:06,finance_1,CLOSE_CHARGEBACK,customer,C003603,243.220.211.90
2025-07-20 02:43:19,omar,VIEW_TXN,chargeback,CB000039,27.86.188.123
2025-05-01 11:17:07,support_1,VIEW_PII,chargeback,M00041,231.230.53.89
2025-06-22 19:16:53,risk_analyst_1,VIEW_TXN,user,T0003116,23.48.146.17
2025-05-13 17:06:11,hashem,SUBMIT_REPRESENTMENT,customer,PXXXXXXX,150.190.59.91
2025-06-02 21:35:11,risk_analyst_1,CHANGE_ROLE,api_key,PXXXXXXX,118.63.222.161
2025-06-07 23:23:19,finance_1,ISSUE_REFUND,chargeback,C004413,22.112.55.248
2025-08-06 19:06:53,finance_1,EXPORT_CSV,api_key,CB000014,70.104.252.6
2025-07-22 18:52:41,ops_1,ISSUE_REFUND,merchant,CB000026,58.77.189.117
2025-08-11 02:37:38,ops_1,LOGIN,merchant,T0001502,83.121.192.10
2025-07-20 22:54:23,omar,EXPORT_CSV,txn,C000693,148.144.66.97
2025-08-20 03:21:48,ops_1,CHANGE_ROLE,customer,C003524,132.99.214.52
2025-07-10 08:01:50,support_1,VIEW_TXN,api_key,CB000068,243.37.225.52
2025-05-14 20:15:01,zaid,LOGIN,chargeback,M00065,16.18.129.72
2025-05-12 23:05:37,omar,EXPORT_CSV,txn,CB000036,54.17.9.96
2025-08-12 05:12:22,ops_2,VIEW_PII,chargeback,PXXXXXXX,48.39.29.221
2025-07-29 01:02:21,risk_analyst_1,LOGIN,txn,T0002149,202.169.1.167
2025-06-02 01:14:59,ops_2,SUBMIT_REPRESENTMENT,merchant,M00007,101.105.33.198
2025-07-09 22:29:57,zaid,SUBMIT_REPRESENTMENT,api_key,C005508,128.132.126.223
2025-08-27 11:03:55,support_1,VIEW_TXN,customer,PXXXXXXX,109.247.210.187
2025-05-01 06:13:00,omar,LOGIN,payout,M00088,59.73.74.120
2025-08-10 18:41:23,finance_1,VIEW_PII,user,PXXXXXXX,74.249.117.100
2025-07-24 13:32:06,zaid,ISSUE_REFUND,api_key,CB000055,123.70.51.122
2025-07-11 00:25:45,zaid,SUBMIT_REPRESENTMENT,txn,C002419,96.246.131.142
2025-07-02 14:39:52,ops_1,UPDATE_MERCHANT,chargeback,M00107,82.47.145.63
2025-06-07 19:58:53,risk_analyst_1,EXPORT_CSV,chargeback,M00010,189.45.38.8
2025-06-25 22:25:09,omar,ISSUE_REFUND,chargeback,PXXXXXXX,212.122.35.141
2025-06-29 19:39:21,finance_1,SUBMIT_REPRESENTMENT,api_key,C002046,102.225.57.41
2025-07-03 12:34:23,ops_1,LOGIN,customer,M00074,149.107.49.7
2025-05-27 23:36:29,hashem,VIEW_TXN,api_key,CB000048,165.25.179.153
2025-06-27 20:32:33,finance_1,CLOSE_CHARGEBACK,api_key,CB000024,161.129.152.119
2025-06-20 07:02:54,omar,VIEW_TXN,chargeback,T0007365,2.176.81.19
2025-08-26 12:51:29,zaid,EXPORT_CSV,txn,T0006098,16.70.173.167
2025-05-10 15:02:53,ops_2,VIEW_TXN,merchant,CB000031,122.34.212.6
2025-06-21 16:24:08,support_1,VIEW_TXN,txn,PXXXXXXX,127.19.222.1
2025-06-27 22:20:39,omar,EXPORT_CSV,txn,T0003927,166.26.218.110
2025-05-18 19:45:25,finance_1,ISSUE_REFUND,txn,M00114,163.66.30.124
2025-07-13 09:10:26,zaid,CREATE_PAYOUT,merchant,CB000047,100.229.62.157
2025-05-03 06:54:56,support_1,CHANGE_ROLE,merchant,C005828,198.117.133.234
2025-07-24 06:12:53,omar,EXPORT_CSV,api_key,CB000038,38.76.115.17
2025-05-07 00:36:51,finance_1,CLOSE_CHARGEBACK,user,M00090,29.60.97.203
2025-07-18 18:48:16,ops_1,ISSUE_REFUND,txn,CB000050,41.99.173.87
2025-06-01 14:48:54,support_1,CLOSE_CHARGEBACK,txn,M00041,56.208.160.125
2025-07-21 00:55:32,ops_1,CLOSE_CHARGEBACK,txn,C007937,131.251.72.29
2025-07-16 12:59:00,hashem,VIEW_PII,txn,CB000015,8.235.9.206
2025-05-29 20:16:21,risk_analyst_1,CLOSE_CHARGEBACK,payout,CB000044,91.95.173.4
2025-05-07 13:47:51,ops_1,CREATE_PAYOUT,customer,C001224,55.80.166.157
2025-06-14 12:34:13,hashem,VIEW_PII,chargeback,C005137,67.198.44.151
2025-05-17 02:41:57,finance_1,VIEW_PII,api_key,PXXXXXXX,99.126.90.67
2025-08-10 20:06:13,omar,CLOSE_CHARGEBACK,chargeback,PXXXXXXX,179.240.143.26
2025-06-30 06:26:41,risk_analyst_1,LOGIN,payout,PXXXXXXX,248.35.103.2
2025-06-05 20:18:48,hashem,LOGIN,chargeback,CB000059,22.159.137.144
2025-05-12 15:03:03,ops_2,LOGIN,chargeback,T0005635,221.243.198.109
2025-05-28 11:12:54,ops_1,EXPORT_CSV,customer,PXXXXXXX,140.45.33.70
2025-07-20 05:54:26,hashem,CLOSE_CHARGEBACK,customer,C004941,32.70.130.108
2025-07-03 09:38:55,ops_2,UPDATE_MERCHANT,user,M00062,45.10.13.244
2025-07-31 18:34:18,ops_1,LOGIN,customer,PXXXXXXX,25.96.149.49
2025-05-14 21:53:39,zaid,SUBMIT_REPRESENTMENT,payout,C002729,208.119.216.72
2025-08-07 03:46:54,risk_analyst_1,SUBMIT_REPRESENTMENT,api_key,T0006659,128.198.82.186
2025-07-04 23:15:06,zaid,VIEW_PII,user,T0000819,112.5.89.62
2025-08-18 15:42:57,support_1,VIEW_PII,merchant,CB000048,237.29.242.240
2025-05-02 12:25:43,ops_2,LOGIN,user,M00002,164.96.110.162
2025-08-26 05:48:53,hashem,VIEW_TXN,user,CB000009,132.37.75.9
2025-08-15 21:25:24,support_1,VIEW_TXN,api_key,CB000066,249.219.248.176
2025-08-06 20:34:53,risk_analyst_1,VIEW_TXN,chargeback,C007160,12.176.64.89
2025-08-08 11:02:20,support_1,ISSUE_REFUND,txn,CB000015,238.6.23.26
2025-08-07 22:03:56,hashem,CLOSE_CHARGEBACK,payout,PXXXXXXX,177.163.142.28
2025-05-25 01:29:29,omar,VIEW_TXN,api_key,PXXXXXXX,218.212.221.170
2025-08-21 23:57:05,omar,CREATE_PAYOUT,user,PXXXXXXX,247.52.40.166
2025-05-22 03:32:08,risk_analyst_1,UPDATE_MERCHANT,merchant,T0007194,87.183.106.223
2025-07-06 06:36:18,omar,VIEW_PII,api_key,C007871,91.168.139.22
2025-05-15 10:17:49,zaid,VIEW_TXN,payout,CB000015,105.59.226.117
2025-05-30 14:01:15,zaid,VIEW_PII,txn,C007719,45.186.179.239
2025-08-05 04:14:26,support_1,LOGIN,txn,CB000046,58.61.142.170
2025-05-07 09:23:40,risk_analyst_1,SUBMIT_REPRESENTMENT,txn,M00103,62.107.68.173
2025-08-05 16:33:54,finance_1,VIEW_TXN,payout,M00075,156.195.165.111
2025-08-16 22:05:06,risk_analyst_1,UPDATE_MERCHANT,api_key,T0001270,199.71.100.97
2025-05-30 20:46:52,zaid,ISSUE_REFUND,api_key,M00031,219.102.77.60
2025-08-25 02:38:05,ops_2,EXPORT_CSV,customer,M00026,179.148.85.93
2025-05-09 07:00:02,omar,LOGIN,chargeback,C006406,155.90.14.78
2025-07-07 21:56:58,support_1,VIEW_TXN,api_key,PXXXXXXX,152.228.121.223
2025-05-05 16:32:44,omar,CLOSE_CHARGEBACK,user,M00095,219.199.237.117
2025-06-03 21:53:56,ops_1,EXPORT_CSV,merchant,T0003191,217.38.228.8
2025-05-20 04:11:16,ops_1,VIEW_TXN,customer,PXXXXXXX,75.209.37.194
2025-05-20 06:23:55,finance_1,VIEW_PII,chargeback,PXXXXXXX,21.212.35.102
2025-06-24 14:23:13,hashem,CREATE_PAYOUT,user,PXXXXXXX,47.33.61.36
2025-06-06 12:19:36,risk_analyst_1,EXPORT_CSV,user,T0005698,243.51.39.63
2025-08-07 02:02:03,risk_analyst_1,SUBMIT_REPRESENTMENT,merchant,PXXXXXXX,5.221.7.104
2025-07-19 22:47:21,ops_2,EXPORT_CSV,user,M00043,15.59.29.249
2025-06-11 23:14:00,zaid,VIEW_TXN,api_key,C007539,47.164.99.119
2025-08-20 02:07:24,ops_2,CLOSE_CHARGEBACK,user,M00086,61.153.118.114
2025-08-09 00:07:00,support_1,CHANGE_ROLE,api_key,M00034,239.16.55.2
2025-08-10 12:30:49,omar,SUBMIT_REPRESENTMENT,merchant,C001628,46.127.187.105
2025-07-11 03:55:06,risk_analyst_1,ISSUE_REFUND,chargeback,T0006576,35.201.31.241
2025-05-24 08:05:14,hashem,VIEW_PII,payout,T0002680,103.200.45.157
2025-08-03 04:50:24,zaid,LOGIN,api_key,CB000052,146.148.165.164
2025-06-05 01:21:27,support_1,SUBMIT_REPRESENTMENT,payout,C003285,174.16.8.84
2025-06-05 21:22:16,zaid,CREATE_PAYOUT,user,C002729,96.245.206.138
2025-07-31 20:28:27,ops_2,VIEW_TXN,customer,PXXXXXXX,129.108.231.149
2025-07-05 19:40:53,support_1,CHANGE_ROLE,payout,M00023,107.241.191.226
2025-07-08 18:01:22,ops_2,VIEW_TXN,payout,C007833,135.241.181.161
2025-05-24 11:05:20,zaid,EXPORT_CSV,merchant,M00067,94.124.170.204
2025-07-24 22:09:11,ops_2,LOGIN,user,PXXXXXXX,99.42.172.241
2025-05-02 17:45:57,zaid,LOGIN,user,CB000037,62.167.140.205
2025-08-28 07:29:46,support_1,LOGIN,api_key,M00094,244.130.105.46
2025-07-29 01:41:54,omar,VIEW_TXN,customer,PXXXXXXX,217.168.151.243
2025-05-01 08:23:50,risk_analyst_1,LOGIN,user,PXXXXXXX,30.21.161.221
2025-08-06 01:48:27,omar,ISSUE_REFUND,user,PXXXXXXX,253.236.244.197
2025-07-12 09:24:48,support_1,LOGIN,chargeback,PXXXXXXX,7.117.186.85
2025-06-20 14:37:03,ops_1,SUBMIT_REPRESENTMENT,chargeback,C001229,89.103.45.222
2025-08-23 19:31:23,ops_2,VIEW_TXN,payout,C006674,208.115.147.185
2025-05-15 23:37:51,risk_analyst_1,VIEW_TXN,chargeback,PXXXXXXX,141.4.192.97
2025-08-03 17:58:16,finance_1,UPDATE_MERCHANT,merchant,CB000014,116.61.214.208
2025-05-19 01:52:30,omar,LOGIN,api_key,C007147,72.141.45.190
2025-06-11 10:41:28,zaid,VIEW_TXN,customer,C002263,190.207.9.28
2025-06-18 13:40:17,ops_1,VIEW_TXN,txn,T0006373,102.164.210.232
2025-08-20 10:07:28,hashem,VIEW_PII,chargeback,CB000052,192.75.216.197
2025-08-04 23:25:43,finance_1,SUBMIT_REPRESENTMENT,merchant,C002217,204.51.52.148
2025-08-13 18:14:22,zaid,VIEW_TXN,payout,C004080,31.152.100.230
2025-05-22 09:55:50,omar,LOGIN,chargeback,C001749,86.189.12.97
2025-05-09 20:40:23,ops_2,SUBMIT_REPRESENTMENT,payout,M00023,155.72.139.76
2025-06-01 05:35:29,hashem,CHANGE_ROLE,merchant,T0005424,60.128.27.144
2025-05-15 01:19:00,hashem,EXPORT_CSV,payout,PXXXXXXX,144.210.90.188
2025-06-03 01:50:05,zaid,VIEW_TXN,merchant,PXXXXXXX,150.127.178.244
2025-08-22 12:35:23,ops_2,ISSUE_REFUND,payout,PXXXXXXX,21.20.172.163
2025-05-24 17:31:47,zaid,UPDATE_MERCHANT,payout,PXXXXXXX,161.71.84.159
2025-07-22 11:24:32,zaid,VIEW_TXN,payout,M00021,13.94.81.79
2025-07-01 10:57:14,risk_analyst_1,LOGIN,api_key,T0005042,175.69.236.96
2025-07-13 08:25:42,hashem,ISSUE_REFUND,chargeback,CB000032,76.237.153.16
2025-07-10 22:05:45,zaid,EXPORT_CSV,api_key,M00090,46.121.153.179
2025-07-23 01:25:28,support_1,EXPORT_CSV,api_key,PXXXXXXX,243.238.59.7
2025-07-17 02:18:43,risk_analyst_1,SUBMIT_REPRESENTMENT,api_key,C007057,137.8.240.86
2025-08-19 02:43:05,risk_analyst_1,VIEW_TXN,merchant,CB000030,200.132.77.3
2025-06-12 16:01:54,ops_2,UPDATE_MERCHANT,merchant,CB000046,10.43.73.71
2025-06-14 02:53:42,zaid,LOGIN,payout,M00119,51.33.225.208
2025-06-14 14:55:07,zaid,VIEW_TXN,user,C003698,41.77.13.133
2025-06-28 09:35:45,ops_2,VIEW_TXN,api_key,M00114,27.197.154.41
2025-06-23 20:57:06,ops_2,VIEW_TXN,user,PXXXXXXX,90.189.86.240
2025-05-09 04:14:26,support_1,LOGIN,payout,CB000029,132.87.73.202
2025-08-17 20:46:54,ops_1,CHANGE_ROLE,chargeback,PXXXXXXX,175.43.211.51
2025-05-18 23:18:42,finance_1,LOGIN,chargeback,CB000010,223.135.28.8
2025-06-05 11:58:31,ops_2,LOGIN,user,CB000011,81.41.72.202
2025-07-28 21:32:21,support_1,SUBMIT_REPRESENTMENT,customer,T0002977,35.154.41.45
2025-06-23 04:35:03,support_1,SUBMIT_REPRESENTMENT,txn,T0009285,224.66.211.141
2025-07-06 11:10:58,finance_1,VIEW_TXN,txn,M00070,190.38.210.105
2025-07-01 16:35:59,support_1,LOGIN,chargeback,CB000009,138.241.83.248
2025-06-07 06:52:17,risk_analyst_1,SUBMIT_REPRESENTMENT,chargeback,CB000020,25.210.9.233
2025-05-06 06:50:08,omar,VIEW_PII,payout,CB000015,18.39.212.211
2025-08-02 22:57:12,finance_1,CLOSE_CHARGEBACK,merchant,CB000033,27.1.164.146
2025-05-01 18:20:14,zaid,SUBMIT_REPRESENTMENT,api_key,CB000074,106.56.114.183
2025-08-17 18:08:46,omar,CHANGE_ROLE,api_key,PXXXXXXX,71.57.44.48
2025-08-14 13:59:47,omar,LOGIN,chargeback,M00014,68.128.148.58
2025-05-25 08:10:23,ops_2,VIEW_PII,customer,PXXXXXXX,11.76.158.86
2025-08-20 18:35:59,zaid,LOGIN,api_key,CB000049,33.127.159.82
2025-05-06 05:13:57,ops_1,CHANGE_ROLE,customer,CB000054,16.23.63.108
2025-06-08 00:56:46,support_1,VIEW_PII,api_key,PXXXXXXX,114.243.85.46
2025-05-12 07:37:13,ops_2,CREATE_PAYOUT,customer,PXXXXXXX,15.163.8.222
2025-08-04 21:25:20,hashem,CHANGE_ROLE,customer,CB000042,252.97.172.4
2025-06-23 02:25:05,omar,ISSUE_REFUND,customer,C003843,194.228.85.122
2025-07-26 09:06:52,risk_analyst_1,CHANGE_ROLE,chargeback,CB000006,30.151.206.150
2025-07-17 15:21:01,finance_1,CHANGE_ROLE,chargeback,C002476,18.157.55.183
2025-06-09 23:42:42,omar,LOGIN,txn,T0008941,221.160.154.66
2025-05-16 15:20:11,omar,CREATE_PAYOUT,customer,PXXXXXXX,48.140.248.245
2025-06-23 22:27:02,risk_analyst_1,ISSUE_REFUND,api_key,PXXXXXXX,111.236.35.132
2025-08-25 20:21:50,risk_analyst_1,CREATE_PAYOUT,payout,M00054,159.187.41.168
2025-08-11 10:47:00,ops_1,VIEW_TXN,merchant,PXXXXXXX,134.143.246.100
2025-08-08 07:08:07,finance_1,VIEW_PII,chargeback,T0006898,70.116.175.179
2025-05-02 15:53:26,ops_2,ISSUE_REFUND,api_key,PXXXXXXX,199.140.114.132
2025-07-15 12:45:55,zaid,VIEW_TXN,customer,M00043,128.144.32.75
2025-05-28 02:42:49,ops_2,ISSUE_REFUND,chargeback,PXXXXXXX,24.18.212.102
2025-07-31 23:51:35,risk_analyst_1,EXPORT_CSV,payout,C003342,93.184.80.212
2025-08-17 20:31:57,hashem,LOGIN,payout,M00087,198.46.179.230
2025-06-20 21:41:29,finance_1,EXPORT_CSV,customer,CB000049,56.7.162.195
2025-07-07 23:42:26,ops_1,SUBMIT_REPRESENTMENT,customer,T0010467,76.71.234.234
2025-06-07 21:19:39,ops_2,VIEW_TXN,chargeback,CB000059,159.226.98.194
2025-07-29 06:07:57,ops_1,LOGIN,customer,PXXXXXXX,45.143.82.15
2025-07-10 21:11:09,omar,VIEW_TXN,payout,C001656,105.117.114.168
2025-07-07 23:07:58,ops_1,LOGIN,chargeback,C003405,19.35.21.6
2025-05-05 14:57:41,risk_analyst_1,VIEW_TXN,chargeback,PXXXXXXX,88.169.126.52
2025-08-21 08:10:56,ops_2,CLOSE_CHARGEBACK,api_key,CB000023,247.186.254.166
2025-05-04 07:05:19,risk_analyst_1,CREATE_PAYOUT,api_key,T0002233,49.189.107.95
2025-08-23 02:21:01,omar,EXPORT_CSV,api_key,CB000004,88.191.173.78
2025-06-21 05:33:56,support_1,ISSUE_REFUND,txn,PXXXXXXX,157.247.171.73
2025-05-20 04:33:42,risk_analyst_1,LOGIN,txn,T0000472,216.215.161.48
2025-07-26 00:10:07,risk_analyst_1,VIEW_TXN,api_key,M00038,174.55.30.26
2025-05-19 06:59:38,support_1,VIEW_PII,customer,CB000013,226.127.69.202
2025-07-25 13:44:03,risk_analyst_1,VIEW_TXN,merchant,C007800,191.139.115.66
2025-07-12 18:50:30,zaid,CREATE_PAYOUT,txn,T0001473,67.91.211.66
2025-08-28 00:22:51,finance_1,EXPORT_CSV,customer,C001091,190.184.31.177
2025-08-09 00:49:48,support_1,ISSUE_REFUND,user,PXXXXXXX,14.134.120.251
2025-08-17 08:32:43,ops_2,UPDATE_MERCHANT,customer,C000873,119.119.10.67
2025-06-16 04:21:50,finance_1,LOGIN,user,CB000049,122.164.223.218
2025-05-28 15:38:21,zaid,CLOSE_CHARGEBACK,customer,PXXXXXXX,203.191.243.146
2025-05-07 14:23:14,ops_2,UPDATE_MERCHANT,chargeback,PXXXXXXX,95.101.6.169
2025-07-02 21:05:11,zaid,VIEW_TXN,chargeback,PXXXXXXX,143.110.231.151
2025-06-23 04:07:43,risk_analyst_1,VIEW_TXN,txn,T0000664,20.253.220.83
2025-06-22 06:04:38,ops_2,LOGIN,user,C000558,164.79.136.78
2025-05-06 12:26:33,ops_2,ISSUE_REFUND,api_key,T0006901,89.209.244.64
2025-06-24 11:25:07,zaid,UPDATE_MERCHANT,user,T0007717,153.114.77.72
2025-08-18 04:53:13,omar,ISSUE_REFUND,txn,CB000033,48.56.36.29
2025-05-23 16:50:37,zaid,UPDATE_MERCHANT,payout,PXXXXXXX,223.127.235.108
2025-07-29 19:24:11,omar,LOGIN,api_key,T0009140,41.81.211.222
2025-05-28 03:54:13,omar,LOGIN,txn,CB000060,186.113.113.229
2025-06-09 00:46:48,risk_analyst_1,VIEW_TXN,api_key,C005345,46.212.203.68
2025-07-02 22:14:48,support_1,ISSUE_REFUND,merchant,M00100,36.250.68.75
2025-07-27 10:00:28,finance_1,VIEW_TXN,user,PXXXXXXX,132.29.195.31
2025-08-21 18:08:09,risk_analyst_1,CLOSE_CHARGEBACK,payout,PXXXXXXX,44.204.197.253
2025-06-09 07:37:06,finance_1,SUBMIT_REPRESENTMENT,api_key,PXXXXXXX,238.104.37.54
2025-05-21 00:25:22,hashem,EXPORT_CSV,txn,PXXXXXXX,10.104.8.190
2025-05-23 02:31:55,omar,LOGIN,payout,M00012,154.139.34.245
2025-07-10 23:08:08,zaid,EXPORT_CSV,customer,M00101,211.75.170.169
2025-05-17 16:39:27,zaid,VIEW_TXN,merchant,T0002331,96.121.218.36
2025-06-09 17:16:52,zaid,VIEW_TXN,user,T0004462,191.42.89.71
2025-07-19 09:10:15,risk_analyst_1,ISSUE_REFUND,txn,CB000006,16.204.228.160
2025-05-18 16:51:38,zaid,VIEW_PII,user,T0004734,91.51.21.90
2025-08-18 18:23:44,support_1,LOGIN,chargeback,C004873,252.189.172.237
2025-06-20 18:52:27,omar,VIEW_PII,user,M00095,246.132.22.3
2025-05-02 12:07:47,finance_1,EXPORT_CSV,merchant,PXXXXXXX,181.13.228.196
2025-06-09 16:01:37,zaid,ISSUE_REFUND,chargeback,CB000050,46.124.147.69
2025-07-29 07:25:13,finance_1,UPDATE_MERCHANT,user,CB000016,240.91.194.52
2025-07-06 09:08:36,zaid,SUBMIT_REPRESENTMENT,payout,CB000004,144.251.213.144
2025-08-17 15:33:23,omar,SUBMIT_REPRESENTMENT,payout,CB000044,153.6.176.144
2025-08-10 16:15:39,finance_1,CHANGE_ROLE,payout,CB000003,155.208.84.224
2025-06-04 17:51:05,hashem,ISSUE_REFUND,api_key,M00017,220.4.25.76
2025-08-21 03:44:20,finance_1,VIEW_TXN,chargeback,M00008,102.10.166.174
2025-07-24 01:55:01,risk_analyst_1,SUBMIT_REPRESENTMENT,chargeback,PXXXXXXX,153.34.246.172
2025-07-22 03:49:41,omar,VIEW_TXN,txn,PXXXXXXX,249.185.202.97
2025-05-07 09:54:39,ops_1,SUBMIT_REPRESENTMENT,api_key,CB000023,17.22.183.1
2025-06-27 04:53:48,finance_1,ISSUE_REFUND,user,C000475,29.105.105.193
2025-07-09 13:04:56,omar,VIEW_TXN,user,C000045,62.79.112.174
2025-08-17 07:48:02,zaid,CREATE_PAYOUT,chargeback,CB000019,250.72.57.77
2025-05-10 05:51:20,hashem,CREATE_PAYOUT,txn,CB000033,161.190.242.164
2025-07-30 00:43:29,risk_analyst_1,VIEW_TXN,txn,PXXXXXXX,194.79.105.186
2025-06-06 11:54:48,omar,VIEW_TXN,payout,C006833,183.143.81.164
2025-08-23 02:12:28,omar,VIEW_TXN,txn,M00095,23.64.206.138
2025-07-02 20:18:04,support_1,EXPORT_CSV,customer,C003586,54.116.159.31
2025-08-17 08:47:31,risk_analyst_1,EXPORT_CSV,txn,CB000008,244.112.247.244
2025-06-10 19:01:13,hashem,LOGIN,customer,CB000014,181.19.254.179
2025-08-17 12:52:16,support_1,EXPORT_CSV,payout,T0003769,59.252.183.79
2025-07-16 00:03:13,support_1,CREATE_PAYOUT,user,C003223,118.109.30.200
2025-05-23 14:14:34,omar,UPDATE_MERCHANT,user,T0000608,147.163.191.68
2025-06-10 13:44:03,omar,UPDATE_MERCHANT,customer,T0001292,79.79.80.237
2025-06-13 13:21:17,hashem,LOGIN,api_key,PXXXXXXX,170.21.237.252
2025-06-01 11:20:41,ops_2,VIEW_TXN,merchant,C002511,88.91.240.246
